id,country,country_2,city,institution,cond,response,above40,male,coworkers,computer,other_bystanders
10251,1,Argentina,329,3,0,100,0,0,1,1,1
10169,1,Argentina,298,3,1,100,0,1,0,1,1
10119,1,Argentina,266,3,0,0,0,1,0,1,0
10068,1,Argentina,256,4,1,0,0,0,1,1,1
10022,1,Argentina,256,2,0,100,0,0,1,0,1
10061,1,Argentina,256,4,1,100,1,0,1,1,1
10143,1,Argentina,266,5,1,0,0,1,0,1,1
10015,1,Argentina,256,1,1,100,1,0,0,1,1
10016,1,Argentina,256,2,0,0,1,0,1,0,1
10136,1,Argentina,266,5,0,0,1,0,0,0,1
10276,1,Argentina,329,5,0,0,1,0,1,1,1
10029,1,Argentina,256,2,1,0,1,0,1,0,0
10218,1,Argentina,301,4,1,0,1,0,0,0,1
10007,1,Argentina,256,1,0,100,0,0,1,1,1
10020,1,Argentina,256,2,0,100,0,1,1,0,1
10006,1,Argentina,256,1,0,0,1,1,1,1,1
10066,1,Argentina,256,4,1,0,1,0,0,1,1
10067,1,Argentina,256,4,1,100,0,0,0,1,1
10179,1,Argentina,298,5,0,0,1,0,1,1,1
10152,1,Argentina,298,1,1,0,0,0,0,1,1
10140,1,Argentina,266,5,1,0,0,0,0,1,0
10026,1,Argentina,256,2,1,100,1,0,1,0,1
10001,1,Argentina,256,1,0,0,0,1,1,1,1
10131,1,Argentina,266,4,0,0,1,1,0,1,1
10121,1,Argentina,266,3,0,0,1,1,0,1,1
10148,1,Argentina,298,1,0,100,0,0,1,1,1
10187,1,Argentina,301,1,0,100,0,0,1,1,1
10149,1,Argentina,298,1,0,100,0,1,0,0,1
10092,1,Argentina,266,1,0,100,0,0,0,1,1
10284,1,Argentina,329,5,1,100,1,0,1,1,0
10230,1,Argentina,301,5,1,100,1,1,1,0,1
10371,1,Argentina,333,1,1,100,0,1,0,1,1
10250,1,Argentina,329,3,0,0,0,0,0,1,1
10151,1,Argentina,298,1,1,100,1,1,1,1,1
10210,1,Argentina,301,3,1,100,1,0,0,1,0
10309,1,Argentina,330,3,1,100,0,1,1,1,0
10011,1,Argentina,256,1,1,100,1,0,1,1,1
10002,1,Argentina,256,1,0,0,0,0,1,1,1
10215,1,Argentina,301,4,0,0,1,0,0,1,1
10327,1,Argentina,332,1,1,100,0,0,1,1,1
10019,1,Argentina,256,2,0,100,0,1,0,0,1
10363,1,Argentina,332,5,1,0,1,1,0,0,0
10081,1,Argentina,256,5,1,0,1,0,0,1,1
10018,1,Argentina,256,2,0,0,1,1,0,0,0
10249,1,Argentina,329,3,0,100,1,1,0,1,0
10186,1,Argentina,301,1,0,100,0,0,1,1,1
10206,1,Argentina,301,3,0,100,0,1,0,1,1
10373,1,Argentina,333,2,0,0,0,0,1,0,1
10222,1,Argentina,301,5,0,0,0,1,0,0,1
10100,1,Argentina,266,1,1,100,0,0,0,1,1
10212,1,Argentina,301,4,0,0,1,1,1,0,0
10353,1,Argentina,332,4,1,0,1,1,0,0,1
10329,1,Argentina,332,1,1,0,0,1,0,1,1
10096,1,Argentina,266,1,1,0,1,1,0,0,1
10378,1,Argentina,333,2,1,100,1,0,1,1,1
10004,1,Argentina,256,1,0,0,1,0,1,1,1
10386,1,Argentina,333,3,1,0,1,1,1,1,0
10005,1,Argentina,256,1,0,100,0,0,0,1,0
10351,1,Argentina,332,4,0,0,1,1,0,1,1
10318,1,Argentina,330,5,1,100,1,0,1,0,0
10248,1,Argentina,329,3,0,0,0,1,0,1,1
10177,1,Argentina,298,5,0,0,1,1,0,0,1
10355,1,Argentina,332,4,1,0,1,1,1,1,1
10144,1,Argentina,266,5,1,0,1,0,0,0,1
10228,1,Argentina,301,5,1,100,0,0,1,1,1
10122,1,Argentina,266,3,0,100,0,1,0,1,1
10328,1,Argentina,332,1,1,0,0,0,0,1,1
10108,1,Argentina,266,2,0,0,1,1,0,0,1
10118,1,Argentina,266,3,0,0,1,1,0,1,1
10325,1,Argentina,332,1,0,100,0,0,0,1,1
10195,1,Argentina,301,2,0,100,1,0,1,0,1
10354,1,Argentina,332,4,1,0,0,1,1,1,0
10286,1,Argentina,330,1,0,0,0,0,0,1,1
10082,1,Argentina,256,5,1,100,1,0,0,1,1
10338,1,Argentina,332,2,1,0,0,1,0,1,0
10164,1,Argentina,298,3,0,0,0,1,0,1,0
10180,1,Argentina,298,5,1,0,1,1,1,0,1
10053,1,Argentina,256,4,0,100,0,1,1,1,1
10024,1,Argentina,256,2,1,0,1,1,1,0,0
10281,1,Argentina,329,5,0,0,1,1,0,1,1
10340,1,Argentina,332,2,1,0,1,1,0,1,1
10134,1,Argentina,266,5,0,0,0,0,1,0,1
10188,1,Argentina,301,1,0,100,0,0,1,0,1
10087,1,Argentina,256,5,1,100,0,1,1,1,1
10234,1,Argentina,329,1,0,100,1,0,0,1,1
10047,1,Argentina,256,4,0,100,0,1,1,1,1
10372,1,Argentina,333,1,1,100,0,0,1,1,1
10280,1,Argentina,329,5,0,100,1,0,1,1,0
10031,1,Argentina,256,3,0,0,0,1,0,1,0
10104,1,Argentina,266,2,0,100,1,1,0,0,1
10181,1,Argentina,298,5,1,0,0,1,0,0,0
10360,1,Argentina,332,5,0,100,0,1,0,1,1
10120,1,Argentina,266,3,0,100,0,1,0,0,0
10362,1,Argentina,332,5,1,0,1,1,1,1,1
10048,1,Argentina,256,4,0,0,0,1,0,1,1
10398,1,Argentina,333,5,1,100,0,1,0,0,0
10342,1,Argentina,332,3,0,0,1,1,1,1,1
10052,1,Argentina,256,4,0,0,1,0,1,1,1
10214,1,Argentina,301,4,0,0,1,0,1,1,1
10178,1,Argentina,298,5,0,100,1,0,1,0,1
10235,1,Argentina,329,1,0,100,0,0,0,1,1
10253,1,Argentina,329,3,1,0,0,1,1,1,1
10344,1,Argentina,332,3,0,0,0,0,0,1,1
10339,1,Argentina,332,2,1,0,1,1,0,0,0
10139,1,Argentina,266,5,0,100,1,0,1,1,1
10197,1,Argentina,301,2,1,100,1,0,0,0,1
10133,1,Argentina,266,4,1,100,1,1,1,1,0
10240,1,Argentina,329,2,0,0,1,1,0,0,0
10170,1,Argentina,298,3,1,100,1,1,0,1,0
10232,1,Argentina,329,1,0,0,0,1,0,1,1
10130,1,Argentina,266,4,0,100,1,1,1,1,1
10205,1,Argentina,301,3,0,0,0,1,1,1,1
10301,1,Argentina,330,2,1,100,0,0,0,1,0
10299,1,Argentina,330,2,1,0,0,1,0,0,0
10200,1,Argentina,301,2,1,100,0,0,0,0,0
10059,1,Argentina,256,4,1,0,1,1,0,1,1
10312,1,Argentina,330,4,1,0,0,0,1,1,1
10302,1,Argentina,330,2,1,100,0,1,1,0,1
10275,1,Argentina,329,4,1,100,0,1,1,1,0
10085,1,Argentina,256,5,1,100,0,1,1,1,1
10093,1,Argentina,266,1,0,0,0,0,1,1,1
10335,1,Argentina,332,2,0,0,0,1,0,1,0
10146,1,Argentina,298,1,0,100,1,0,0,1,1
10367,1,Argentina,333,1,0,100,0,0,1,1,1
10062,1,Argentina,256,4,1,0,1,1,0,1,1
10272,1,Argentina,329,4,1,0,1,0,0,1,1
10142,1,Argentina,266,5,1,100,0,1,0,1,1
10393,1,Argentina,333,4,1,0,1,1,1,0,1
10060,1,Argentina,256,4,1,100,0,0,0,1,1
10341,1,Argentina,332,3,0,100,1,1,0,1,0
10345,1,Argentina,332,3,1,0,0,0,0,1,1
10013,1,Argentina,256,1,1,100,0,0,0,1,1
10295,1,Argentina,330,2,0,100,0,1,1,0,1
10334,1,Argentina,332,2,0,100,1,0,0,0,0
10090,1,Argentina,266,1,0,100,0,1,0,1,1
10288,1,Argentina,330,1,0,100,0,1,0,1,1
10159,1,Argentina,298,2,1,100,0,0,1,0,0
10009,1,Argentina,256,1,1,100,0,1,0,1,1
10167,1,Argentina,298,3,1,0,1,1,1,1,1
10056,1,Argentina,256,4,0,0,0,1,0,1,1
10057,1,Argentina,256,4,0,0,0,0,1,1,0
10192,1,Argentina,301,1,1,100,0,0,1,1,1
10263,1,Argentina,329,4,0,0,1,1,0,1,1
10352,1,Argentina,332,4,0,100,0,0,1,1,1
10110,1,Argentina,266,2,1,100,0,0,0,0,0
10038,1,Argentina,256,3,1,0,0,0,1,1,0
10036,1,Argentina,256,3,0,0,0,0,0,1,1
10264,1,Argentina,329,4,0,0,1,1,0,0,0
10279,1,Argentina,329,5,0,100,0,1,1,1,1
10079,1,Argentina,256,5,0,100,1,0,1,1,1
10162,1,Argentina,298,2,1,0,1,1,0,0,0
10010,1,Argentina,256,1,1,100,0,0,0,1,1
10223,1,Argentina,301,5,0,100,0,1,0,0,0
10224,1,Argentina,301,5,0,100,1,0,0,1,0
10320,1,Argentina,330,5,1,0,1,1,0,0,0
10055,1,Argentina,256,4,0,0,1,1,1,1,1
10141,1,Argentina,266,5,1,100,0,1,0,0,0
10051,1,Argentina,256,4,0,100,1,0,0,0,0
10191,1,Argentina,301,1,1,100,0,0,0,1,1
10285,1,Argentina,329,5,1,0,0,0,1,1,1
10220,1,Argentina,301,4,1,0,1,0,0,1,1
10073,1,Argentina,256,5,0,100,0,0,1,1,1
10098,1,Argentina,266,1,1,0,1,1,0,0,1
10294,1,Argentina,330,2,0,0,0,1,1,0,0
10049,1,Argentina,256,4,0,0,0,0,1,1,1
10147,1,Argentina,298,1,0,100,1,1,0,1,1
10332,1,Argentina,332,2,0,0,0,1,1,0,1
10384,1,Argentina,333,3,1,0,1,1,0,1,0
10171,1,Argentina,298,3,1,0,1,1,0,1,0
10388,1,Argentina,333,4,0,0,0,0,0,1,1
10083,1,Argentina,256,5,1,0,1,1,0,0,0
10028,1,Argentina,256,2,1,0,1,0,1,1,0
10014,1,Argentina,256,1,1,100,0,0,0,1,1
10292,1,Argentina,330,1,1,0,1,1,0,1,1
10239,1,Argentina,329,1,1,0,0,0,1,1,1
10256,1,Argentina,329,3,1,100,0,0,0,1,1
10246,1,Argentina,329,2,1,0,1,1,0,1,1
10324,1,Argentina,332,1,0,0,0,0,1,0,1
10042,1,Argentina,256,3,1,0,0,1,0,1,1
10291,1,Argentina,330,1,1,0,1,1,0,1,1
10045,1,Argentina,256,4,0,0,0,0,0,1,1
10155,1,Argentina,298,2,0,100,1,1,1,0,0
10154,1,Argentina,298,1,1,100,1,1,1,1,1
10183,1,Argentina,298,5,1,0,0,1,1,0,0
10080,1,Argentina,256,5,0,100,0,0,0,1,0
10270,1,Argentina,329,4,1,0,0,1,1,1,1
10102,1,Argentina,266,2,0,100,0,0,0,1,0
10021,1,Argentina,256,2,0,100,0,0,1,1,1
10173,1,Argentina,298,4,0,0,0,1,0,0,1
10175,1,Argentina,298,4,1,0,0,0,1,1,1
10268,1,Argentina,329,4,1,100,1,1,1,0,0
10356,1,Argentina,332,5,0,0,0,0,1,0,1
10097,1,Argentina,266,1,1,100,0,0,0,1,1
10282,1,Argentina,329,5,1,100,0,1,1,1,1
10023,1,Argentina,256,2,1,0,0,0,1,1,0
10193,1,Argentina,301,2,0,100,0,1,0,0,1
10113,1,Argentina,266,2,1,100,0,1,0,1,0
10077,1,Argentina,256,5,0,0,1,0,1,1,1
10072,1,Argentina,256,4,1,0,0,1,0,1,1
10255,1,Argentina,329,3,1,100,0,1,1,1,1
10308,1,Argentina,330,3,1,100,1,1,1,1,0
10397,1,Argentina,333,5,1,0,0,1,1,0,1
10107,1,Argentina,266,2,0,0,0,0,1,1,1
10336,1,Argentina,332,2,1,100,1,1,1,0,1
10307,1,Argentina,330,3,1,0,1,0,1,1,0
10361,1,Argentina,332,5,1,0,1,1,0,1,0
10185,1,Argentina,301,1,0,100,0,0,0,1,1
10115,1,Argentina,266,2,1,0,1,0,1,1,1
10103,1,Argentina,266,2,0,100,1,0,1,1,0
10358,1,Argentina,332,5,0,0,1,1,1,1,1
10238,1,Argentina,329,1,1,0,1,0,0,1,0
10190,1,Argentina,301,1,1,0,0,1,1,0,1
10305,1,Argentina,330,3,0,0,0,1,0,1,1
10209,1,Argentina,301,3,1,0,0,0,1,0,0
10189,1,Argentina,301,1,1,0,1,1,1,1,1
10300,1,Argentina,330,2,1,100,1,0,1,1,1
10126,1,Argentina,266,3,1,100,0,1,0,1,0
10065,1,Argentina,256,4,1,0,1,0,1,1,1
10380,1,Argentina,333,3,0,0,0,1,0,1,0
10211,1,Argentina,301,3,1,100,1,1,0,1,1
10094,1,Argentina,266,1,1,0,1,1,1,0,1
10316,1,Argentina,330,5,0,100,0,1,1,0,0
10311,1,Argentina,330,4,0,100,1,1,0,1,0
10303,1,Argentina,330,3,0,0,0,0,0,1,0
10194,1,Argentina,301,2,0,100,1,0,1,1,0
10400,1,Argentina,333,5,1,0,0,1,0,0,0
10370,1,Argentina,333,1,1,100,1,1,0,0,1
10225,1,Argentina,301,5,0,0,1,1,0,0,1
10168,1,Argentina,298,3,1,100,0,0,0,1,0
10377,1,Argentina,333,2,1,100,1,0,1,1,1
10199,1,Argentina,301,2,1,0,1,0,1,0,0
10035,1,Argentina,256,3,0,100,0,1,0,1,1
10247,1,Argentina,329,2,1,100,0,0,1,0,1
10269,1,Argentina,329,4,1,0,0,0,1,1,1
10368,1,Argentina,333,1,0,0,0,1,0,1,1
10258,1,Argentina,329,4,0,0,0,1,0,1,1
10330,1,Argentina,332,1,1,100,1,0,0,1,1
10267,1,Argentina,329,4,1,100,1,0,1,1,1
10124,1,Argentina,266,3,1,100,0,1,0,1,0
10163,1,Argentina,298,3,0,100,1,1,0,1,0
10392,1,Argentina,333,4,1,0,1,1,1,1,1
10323,1,Argentina,332,1,0,0,1,1,0,1,1
10135,1,Argentina,266,5,0,100,0,0,0,1,1
10396,1,Argentina,333,5,0,0,1,1,1,0,1
10365,1,Argentina,332,5,1,0,1,1,0,0,1
10125,1,Argentina,266,3,1,100,0,1,0,1,1
10382,1,Argentina,333,3,0,0,0,1,0,1,0
10161,1,Argentina,298,2,1,100,1,0,1,1,1
10259,1,Argentina,329,4,0,100,0,1,1,1,0
10086,1,Argentina,256,5,1,100,0,1,1,1,1
10088,1,Argentina,266,1,0,100,0,0,0,1,1
10063,1,Argentina,256,4,1,0,1,0,0,1,0
10204,1,Argentina,301,3,0,0,0,1,0,1,1
10348,1,Argentina,332,3,1,0,0,1,0,1,1
10273,1,Argentina,329,4,1,100,0,1,0,1,0
10381,1,Argentina,333,3,0,0,0,1,0,1,1
10172,1,Argentina,298,4,0,0,0,0,1,1,0
10349,1,Argentina,332,3,1,0,1,0,0,1,0
10297,1,Argentina,330,2,0,100,0,0,0,0,0
10091,1,Argentina,266,1,0,0,0,0,1,1,1
10116,1,Argentina,266,3,0,100,0,0,1,1,1
10394,1,Argentina,333,5,0,100,1,1,0,0,1
10198,1,Argentina,301,2,1,100,0,0,1,0,0
10182,1,Argentina,298,5,1,100,1,1,1,1,0
10326,1,Argentina,332,1,0,0,1,1,1,1,1
10399,1,Argentina,333,5,1,0,1,1,0,0,1
10008,1,Argentina,256,1,1,100,1,1,1,0,1
10359,1,Argentina,332,5,0,0,0,1,0,0,1
10138,1,Argentina,266,5,0,0,0,0,0,1,1
10389,1,Argentina,333,4,0,0,1,0,1,1,0
10132,1,Argentina,266,4,0,0,1,1,1,1,1
10296,1,Argentina,330,2,0,100,1,1,1,0,1
10347,1,Argentina,332,3,1,0,0,1,1,1,1
10046,1,Argentina,256,4,0,0,0,0,0,0,1
10032,1,Argentina,256,3,0,0,0,1,0,1,1
10137,1,Argentina,266,5,0,0,1,1,0,0,0
10244,1,Argentina,329,2,1,0,1,1,0,0,0
10127,1,Argentina,266,3,1,0,1,0,0,1,0
10278,1,Argentina,329,5,0,0,0,0,0,1,1
10196,1,Argentina,301,2,0,0,1,1,1,0,0
10076,1,Argentina,256,5,0,0,0,0,0,1,1
10099,1,Argentina,266,1,1,0,0,0,0,1,1
10166,1,Argentina,298,3,0,100,1,1,1,1,1
10314,1,Argentina,330,5,0,0,0,0,0,0,0
10043,1,Argentina,256,3,1,100,1,1,0,1,0
10343,1,Argentina,332,3,0,0,1,1,1,1,0
10383,1,Argentina,333,3,1,0,0,1,1,1,1
10298,1,Argentina,330,2,0,0,1,1,0,0,0
10160,1,Argentina,298,2,1,100,0,0,0,1,1
10165,1,Argentina,298,3,0,100,0,0,0,1,0
10027,1,Argentina,256,2,1,100,1,0,1,1,0
10321,1,Argentina,330,5,1,0,0,0,0,1,1
10233,1,Argentina,329,1,0,100,0,1,0,1,1
10406,2,Australia,6,1,1,100,1,0,0,1,1
10698,2,Australia,165,3,1,100,0,0,1,1,1
10701,2,Australia,165,4,0,0,0,0,0,1,1
10724,2,Australia,200,1,0,100,0,0,1,1,1
10415,2,Australia,6,2,1,100,0,0,1,1,1
10721,2,Australia,200,1,0,0,0,1,0,1,1
10766,2,Australia,200,3,1,100,0,0,1,1,1
10711,2,Australia,165,5,0,100,1,0,0,1,1
10414,2,Australia,6,2,1,100,1,1,0,1,1
10708,2,Australia,165,4,1,0,0,0,0,1,1
10705,2,Australia,165,4,1,0,0,0,1,1,1
10726,2,Australia,200,1,0,100,0,1,0,1,1
10792,2,Australia,200,5,1,100,0,1,0,1,1
10402,2,Australia,6,1,0,100,1,0,0,1,1
10419,2,Australia,6,3,0,100,1,0,0,1,0
10515,2,Australia,41,3,0,100,0,1,0,1,0
10531,2,Australia,76,1,0,100,0,1,1,1,1
10787,2,Australia,200,5,0,100,1,1,0,1,1
10728,2,Australia,200,1,1,0,0,1,0,1,1
10738,2,Australia,200,2,0,0,0,1,1,1,1
10679,2,Australia,165,2,0,100,0,0,0,1,1
10514,2,Australia,41,3,0,100,1,0,1,1,1
10745,2,Australia,200,2,0,100,0,0,0,1,1
10642,2,Australia,142,1,1,100,1,0,0,1,0
10748,2,Australia,200,2,0,0,0,0,0,1,1
10529,2,Australia,76,1,0,0,0,1,0,1,1
10629,2,Australia,128,5,0,0,1,0,0,1,1
10417,2,Australia,6,2,1,100,1,1,0,0,0
10761,2,Australia,200,3,0,100,0,1,1,1,1
10401,2,Australia,6,1,0,100,0,0,0,1,1
10759,2,Australia,200,3,0,0,0,0,0,1,1
10466,2,Australia,35,2,1,100,0,0,0,1,1
10762,2,Australia,200,3,0,0,0,0,0,1,1
10437,2,Australia,6,5,0,0,1,1,1,1,1
10686,2,Australia,165,2,1,100,1,0,0,1,1
10420,2,Australia,6,3,0,100,1,0,1,1,1
10508,2,Australia,41,2,0,0,1,0,0,1,1
10424,2,Australia,6,3,1,100,0,0,0,1,0
10703,2,Australia,165,4,0,0,0,0,1,1,1
10768,2,Australia,200,3,1,100,0,1,0,1,1
10433,2,Australia,6,4,1,100,1,1,1,1,1
10435,2,Australia,6,4,1,100,1,0,0,1,1
10551,2,Australia,76,4,1,0,1,0,0,1,1
10540,2,Australia,76,3,0,100,1,1,1,0,1
10677,2,Australia,165,1,1,0,0,0,0,1,1
10446,2,Australia,35,1,0,0,0,0,0,1,1
10426,2,Australia,6,3,1,0,1,1,0,1,1
10674,2,Australia,165,1,1,0,1,0,0,1,1
10671,2,Australia,165,1,1,100,0,0,0,1,1
10615,2,Australia,128,4,0,0,1,0,0,1,1
10666,2,Australia,165,1,0,0,1,1,0,1,1
10662,2,Australia,142,5,0,100,1,1,1,1,1
10655,2,Australia,142,4,0,0,1,0,0,1,1
10660,2,Australia,142,5,0,100,0,1,0,1,1
10599,2,Australia,128,3,0,100,0,1,0,1,1
10461,2,Australia,35,2,0,100,1,0,0,1,1
10471,2,Australia,35,3,0,100,1,1,0,1,1
10641,2,Australia,142,1,1,100,0,0,0,1,1
10650,2,Australia,142,3,0,100,0,0,1,1,1
10462,2,Australia,35,2,0,0,0,0,0,1,1
10749,2,Australia,200,2,1,100,1,1,0,1,1
10475,2,Australia,35,3,0,100,0,0,0,1,1
10631,2,Australia,128,5,1,100,1,0,1,1,1
10404,2,Australia,6,1,0,0,0,0,0,1,1
10458,2,Australia,35,2,0,0,1,1,0,1,1
10489,2,Australia,35,4,1,0,1,1,0,1,1
10464,2,Australia,35,2,1,100,0,0,0,1,1
10630,2,Australia,128,5,0,0,1,1,0,1,1
10502,2,Australia,35,5,1,100,1,1,0,1,0
10627,2,Australia,128,5,0,100,0,0,0,1,1
10625,2,Australia,128,5,0,0,1,1,0,0,1
10736,2,Australia,200,1,1,100,1,0,0,1,1
10619,2,Australia,128,4,1,100,1,0,0,1,1
10523,2,Australia,41,5,0,100,0,1,0,1,1
10526,2,Australia,41,5,1,100,0,0,0,0,0
10500,2,Australia,35,5,1,100,1,0,1,1,1
10618,2,Australia,128,4,0,0,1,0,0,1,1
10537,2,Australia,76,2,1,0,1,1,0,1,1
10541,2,Australia,76,3,0,100,1,1,0,0,0
10483,2,Australia,35,3,1,0,0,1,0,1,1
10663,2,Australia,142,5,1,100,0,1,0,1,1
10767,2,Australia,200,3,1,100,0,1,0,1,1
10493,2,Australia,35,5,0,100,1,0,0,1,1
10557,2,Australia,76,5,1,100,1,0,0,1,1
10553,2,Australia,76,5,0,100,1,1,0,1,1
10603,2,Australia,128,3,0,100,0,1,0,1,1
10472,2,Australia,35,3,0,0,0,1,1,1,1
10555,2,Australia,76,5,0,100,0,1,0,1,1
10676,2,Australia,165,1,1,100,0,1,0,1,1
10445,2,Australia,35,1,0,100,0,1,1,1,1
10796,2,Australia,200,5,1,0,1,1,0,1,0
10595,2,Australia,128,3,0,100,0,1,0,1,1
10710,2,Australia,165,5,0,100,0,0,0,1,1
10586,2,Australia,128,2,1,100,0,1,0,1,0
10566,2,Australia,128,1,0,0,0,1,0,1,1
10581,2,Australia,128,2,0,100,0,0,0,1,1
10582,2,Australia,128,2,0,100,0,0,0,1,1
10583,2,Australia,128,2,0,100,0,0,0,1,1
10732,2,Australia,200,1,1,100,0,1,0,1,1
10416,2,Australia,6,2,1,0,0,0,0,0,1
10544,2,Australia,76,3,1,100,1,0,0,1,1
10780,2,Australia,200,4,1,100,1,1,0,1,1
10718,2,Australia,200,1,0,0,0,1,0,1,1
10497,2,Australia,35,5,1,0,0,1,0,1,1
10691,2,Australia,165,3,0,0,1,1,0,1,1
10457,2,Australia,35,2,0,100,1,0,0,1,1
10512,2,Australia,41,2,1,100,1,0,0,0,1
10490,2,Australia,35,5,0,100,0,0,0,1,0
10716,2,Australia,165,5,1,100,0,0,0,1,1
10727,2,Australia,200,1,1,100,0,1,0,1,1
10573,2,Australia,128,1,1,100,1,1,0,1,1
10680,2,Australia,165,2,0,100,1,1,0,1,0
10606,2,Australia,128,3,1,100,0,0,1,1,1
10441,2,Australia,6,5,1,100,1,0,1,1,1
10610,2,Australia,128,3,1,0,0,1,0,1,1
10714,2,Australia,165,5,1,0,1,1,0,1,1
10773,2,Australia,200,3,1,100,1,1,1,1,1
10782,2,Australia,200,4,1,100,1,0,1,1,1
10755,2,Australia,200,2,1,0,1,0,0,1,1
10684,2,Australia,165,2,1,100,0,0,0,1,0
10598,2,Australia,128,3,0,0,1,1,0,1,1
10752,2,Australia,200,2,1,100,1,1,0,1,1
10454,2,Australia,35,1,1,100,1,0,0,1,1
10412,2,Australia,6,2,0,0,1,1,0,1,1
10463,2,Australia,35,2,0,100,0,1,0,1,1
10659,2,Australia,142,4,1,0,1,1,0,1,1
10694,2,Australia,165,3,1,100,0,0,0,1,0
10723,2,Australia,200,1,0,0,0,0,0,1,1
10651,2,Australia,142,3,0,0,0,0,0,1,1
10481,2,Australia,35,3,1,100,0,0,0,1,1
10661,2,Australia,142,5,0,100,0,1,1,1,1
10697,2,Australia,165,3,1,100,0,0,0,1,0
10770,2,Australia,200,3,1,100,0,0,1,1,1
10779,2,Australia,200,4,0,0,0,1,0,1,1
10556,2,Australia,76,5,1,100,0,0,0,1,1
10456,2,Australia,35,1,1,100,0,0,1,1,1
10771,2,Australia,200,3,1,100,0,0,1,1,1
10548,2,Australia,76,4,1,100,1,0,0,1,1
10522,2,Australia,41,4,1,0,0,0,0,1,1
10443,2,Australia,6,5,1,0,0,0,0,1,1
10543,2,Australia,76,3,1,100,1,1,0,1,1
10539,2,Australia,76,3,0,100,0,1,0,1,1
10536,2,Australia,76,2,0,0,0,0,0,1,1
10578,2,Australia,128,2,0,100,0,0,0,1,1
10447,2,Australia,35,1,0,100,1,1,0,1,1
10538,2,Australia,76,2,1,0,0,0,0,1,1
10409,2,Australia,6,2,0,100,0,0,0,1,1
10657,2,Australia,142,4,1,100,0,0,0,1,1
10614,2,Australia,128,4,0,0,1,1,0,1,1
10427,2,Australia,6,4,0,100,0,1,0,1,1
10709,2,Australia,165,5,0,100,1,0,0,1,1
10652,2,Australia,142,3,0,0,1,0,0,1,0
10720,2,Australia,200,1,0,0,1,1,0,1,1
10589,2,Australia,128,2,1,100,0,1,0,1,1
10602,2,Australia,128,3,0,100,0,1,1,1,1
10534,2,Australia,76,1,1,100,0,0,0,1,1
10520,2,Australia,41,4,1,100,1,1,0,1,1
10455,2,Australia,35,1,1,100,0,0,1,1,1
10645,2,Australia,142,2,0,0,0,0,0,1,1
10410,2,Australia,6,2,0,100,1,0,0,1,1
10611,2,Australia,128,3,1,0,0,0,0,1,1
10505,2,Australia,41,1,0,0,0,0,1,1,1
10485,2,Australia,35,4,0,0,0,0,0,1,1
10509,2,Australia,41,2,0,100,0,1,0,1,1
10669,2,Australia,165,1,0,100,0,1,0,1,1
10685,2,Australia,165,2,1,100,0,0,0,1,0
10450,2,Australia,35,1,0,100,0,1,0,1,1
10757,2,Australia,200,3,0,0,0,0,0,1,1
10607,2,Australia,128,3,1,100,0,0,0,1,1
10797,2,Australia,200,5,1,100,0,0,0,1,0
10572,2,Australia,128,1,1,100,0,0,0,1,1
10495,2,Australia,35,5,0,0,0,0,0,1,1
10468,2,Australia,35,2,1,100,0,0,1,1,1
10579,2,Australia,128,2,0,100,0,0,1,1,1
10470,2,Australia,35,3,0,100,0,0,0,1,1
10688,2,Australia,165,2,1,100,0,0,0,1,0
10585,2,Australia,128,2,0,0,0,0,0,1,1
10425,2,Australia,6,3,1,100,1,1,1,1,1
10693,2,Australia,165,3,0,0,1,1,0,1,1
10452,2,Australia,35,1,1,100,1,0,0,1,1
10722,2,Australia,200,1,0,100,1,0,0,1,1
10742,2,Australia,200,2,0,100,1,1,0,1,1
10499,2,Australia,35,5,1,100,0,0,1,1,1
10596,2,Australia,128,3,0,100,0,0,0,1,1
10639,2,Australia,142,1,0,100,1,0,1,1,1
10480,2,Australia,35,3,1,100,1,1,0,1,1
10668,2,Australia,165,1,0,100,0,0,0,1,1
10682,2,Australia,165,2,0,100,0,1,0,1,0
10750,2,Australia,200,2,1,0,1,0,0,1,1
10528,2,Australia,76,1,0,0,1,0,1,1,1
10634,2,Australia,128,5,1,100,1,1,1,1,1
10754,2,Australia,200,2,1,100,1,1,0,1,1
10740,2,Australia,200,2,0,100,1,1,1,1,1
10702,2,Australia,165,4,0,0,0,1,1,1,1
10737,2,Australia,200,1,1,0,0,1,0,1,1
10494,2,Australia,35,5,0,100,0,1,0,1,0
10448,2,Australia,35,1,0,0,1,0,0,1,1
10605,2,Australia,128,3,1,100,1,1,0,1,1
10665,2,Australia,165,1,0,0,0,0,0,1,1
10649,2,Australia,142,2,1,100,1,1,0,0,0
10535,2,Australia,76,1,1,0,1,0,0,1,1
10623,2,Australia,128,4,1,0,1,1,0,1,1
10575,2,Australia,128,1,1,0,0,1,0,1,1
10789,2,Australia,200,5,0,0,0,1,0,1,1
10411,2,Australia,6,2,0,100,1,0,0,1,1
10568,2,Australia,128,1,1,0,0,1,0,1,1
10764,2,Australia,200,3,0,0,1,1,0,1,0
10576,2,Australia,128,1,1,100,0,0,0,1,0
10683,2,Australia,165,2,0,100,0,0,0,1,1
10747,2,Australia,200,2,0,100,0,0,1,1,1
10692,2,Australia,165,3,0,0,1,1,0,1,1
10451,2,Australia,35,1,1,100,0,0,0,1,1
10507,2,Australia,41,1,1,100,1,0,0,1,1
